name,POI,geometry
csh pharmacy no 6,Pharmacies,POINT (8286681.448703443 3693703.9076531865)
med-rx pharmacy,Pharmacies,POINT (8287503.8214416765 3694867.8366018385)
curemattic c2 ae pharmacy (inside skinfudge c2 ae),Pharmacies,POINT (8288428.9754657615 3695614.9025887954)
fdpp fazal din's pharma plus,Pharmacies,POINT (8287586.13107317 3694945.1086194296)
punjab pharmacy,Pharmacies,POINT (8286595.721563581 3700529.5544484076)
qaiser pharmacy and general store,Pharmacies,POINT (8285612.336313862 3698485.2917512814)
ahsaas pharmacy,Pharmacies,POINT (8294685.609522155 3694772.6961016306)
islam pharmacy,Pharmacies,POINT (8294348.077694119 3694991.263219882)
cline pharmacy,Pharmacies,POINT (8283028.25471018 3695769.69153133)
dr. man pharmacy,Pharmacies,POINT (8286467.3367948495 3700786.5135787744)
maacs pharmaceuticals,Pharmacies,POINT (8286707.430672593 3698632.2308472437)
vitale aid pharmacy,Pharmacies,POINT (8285826.492750251 3699233.4539678013)
dukes  26 dukes pharmacy,Pharmacies,POINT (8285652.934532156 3699197.7422157773)
j 26j pharmacy,Pharmacies,POINT (8285680.241203248 3699210.734230471)
j s pharmacy (paragon branch),Pharmacies,POINT (8287906.831394197 3700732.20134117)
euro mart  26 medical store,Pharmacies,POINT (8286577.298187856 3700531.0953774108)
pulse pharmacy,Pharmacies,POINT (8288143.752666451 3701244.9712577285)
auro pharmacy,Pharmacies,POINT (8288045.836042349 3701075.4603151088)
forces pharmacy  26 skin care,Pharmacies,POINT (8287937.4999139095 3700739.8538803314)
solution z pharmacy,Pharmacies,POINT (8269803.944481904 3704926.2383237807)
hitech pharma plus,Pharmacies,POINT (8283303.659130404 3700380.3986656913)
service medical store,Pharmacies,POINT (8272926.812421025 3705331.224409595)
sundar pharmacy,Pharmacies,POINT (8272900.897243568 3705320.237705825)
alzakaria pharmacy,Pharmacies,POINT (8286901.382621401 3701651.0104762698)
pharmalite pharmacy  26 clinic,Pharmacies,POINT (8263277.293868642 3682637.057528776)
fazal din pharma plus dubai town raiwind road,Pharmacies,POINT (8263242.818222344 3686483.1494240863)
mahmood pharmacy samanabad,Pharmacies,POINT (8271224.147413495 3703229.064359881)
al madina medical store,Pharmacies,POINT (8263496.871564233 3684313.415257807)
nexus pharmacy,Pharmacies,POINT (8268316.771744651 3682492.5272466815)
servaid pharmacy,Pharmacies,POINT (8281639.955944649 3697711.7820208455)
friends pharmacy,Pharmacies,POINT (8277884.915749262 3704444.403275164)
servaid pharmacy,Pharmacies,POINT (8269650.4349041 3704272.7578142383)
noor medical store,Pharmacies,POINT (8275053.916383052 3694063.544847837)
jamal din pharma plus,Pharmacies,POINT (8274655.270154573 3693846.0776076987)
lch pharmacy,Pharmacies,POINT (8276711.229830032 3692481.5596656967)
divine pharmacy,Pharmacies,POINT (8284453.389095216 3697560.780674542)
boots super pharmacy,Pharmacies,POINT (8283791.205104231 3698140.9305768334)
life care pharmacy,Pharmacies,POINT (8282871.650450532 3697045.8286900586)
hunnybunch pharmacy,Pharmacies,POINT (8285638.930540213 3699194.3212051643)
fazal din's pharma plus,Pharmacies,POINT (8283836.144782662 3696038.53396372)
boots super pharmacy,Pharmacies,POINT (8283791.3275556695 3698138.7763100173)
maryam medical store,Pharmacies,POINT (8282845.379050705 3697056.925438734)
doctors hospital pharmacy,Pharmacies,POINT (8268967.400772489 3695227.0773138325)
jahngir medical store,Pharmacies,POINT (8272808.168107738 3705284.3121681074)
mubashir medical  26 general store,Pharmacies,POINT (8270526.55269249 3705560.7717069318)
ajwa pharmacia,Pharmacies,POINT (8271750.17653529 3705078.2583931927)
emeds pharmacy,Pharmacies,POINT (8271550.001826946 3694699.3278668923)
five star medical store,Pharmacies,POINT (8272375.291135839 3695392.316969838)
green life pharmacy,Pharmacies,POINT (8263214.264772954 3684944.8050309867)
saad chemicals  26 cosmetics,Pharmacies,POINT (8272874.191697727 3707946.7598284576)
nadeem medical  26 general store,Pharmacies,POINT (8273308.248656227 3704909.2036244846)
shaer ali medical store,Pharmacies,POINT (8263193.848778345 3683919.4929454816)
"redox pharmay, super store and health center",Pharmacies,POINT (8283123.499666504 3704182.390193455)
muaaz pharmacy,Pharmacies,POINT (8261483.458198152 3693266.9799981304)
zeshan pharmacy,Pharmacies,POINT (8261468.207427913 3693299.0462345644)
we pharmacy,Pharmacies,POINT (8287359.484589914 3701330.850736003)
eleven pharmacy green city branch,Pharmacies,POINT (8288833.755398185 3700028.1490979637)
new boots pharmacy,Pharmacies,POINT (8287446.781334595 3701259.4934141324)
lifeline pharmacy  26 cosmetics,Pharmacies,POINT (8276036.756167266 3699748.628837206)
kk pharmacy  26 super store,Pharmacies,POINT (8271586.247453147 3714314.178494266)
salam pharmacy,Pharmacies,POINT (8274658.554079549 3697966.9845476476)
medex one pharmacy,Pharmacies,POINT (8288406.177234047 3700356.1881196955)
boots super pharmacy,Pharmacies,POINT (8283795.613356067 3698132.9010388157)
apple pharmacy (project of green pharmacie),Pharmacies,POINT (8280736.075075257 3696696.6126346444)
life pharmacy,Pharmacies,POINT (8276788.719327574 3692064.8765850654)
health mart pharmacy,Pharmacies,POINT (8273265.412916171 3697911.9276141967)
lahore pharmacy college,Pharmacies,POINT (8276685.771062489 3703702.204248329)
servaid pharmacy,Pharmacies,POINT (8270163.272666235 3706742.242486104)
fazal din's pharma pluse college raod eden chowk lahore,Pharmacies,POINT (8268991.390122756 3687800.113855436)
sheikh  26 son's pharmacy,Pharmacies,POINT (8268928.906492574 3687616.518214595)
cheema and sons pharmacy,Pharmacies,POINT (8270562.2639851365 3687652.1048195814)
lahore pharma plus,Pharmacies,POINT (8271136.66142568 3689234.4827983477)
cigma pharmacy,Pharmacies,POINT (8272002.938571084 3694985.6635715603)
pharma prix medicose,Pharmacies,POINT (8277844.373190717 3683307.2992355246)
al razzaq pharmacy  26 cosmetics store,Pharmacies,POINT (8277815.619366244 3685469.6424874775)
lahore care pharmacy  26 mart,Pharmacies,POINT (8277653.215361127 3686150.969618346)
kk pharma plus,Pharmacies,POINT (8268883.632855669 3687631.102448548)
doctors pharma plus phatmacy,Pharmacies,POINT (8269402.760169033 3687463.215225817)
afzal son's pharmacy,Pharmacies,POINT (8270012.457020109 3689033.018091689)
sunrise college of pharmacy technician,Pharmacies,POINT (8267570.174183797 3700926.7288095136)
apotek pharmacy n optics,Pharmacies,POINT (8269711.00383904 3693413.412581166)
mac pharmacy,Pharmacies,POINT (8264905.063122767 3691423.319423771)
green life pharmacy,Pharmacies,POINT (8263214.4985438865 3684961.0685113394)
zulfiqar sons pharmacy,Pharmacies,POINT (8268962.31347176 3687414.3757390543)
care plus pharmacy,Pharmacies,POINT (8269567.056605496 3689768.011085814)
syed medicine and pharmacy plus,Pharmacies,POINT (8269729.87249273 3688824.550885429)
nazir pharmacy,Pharmacies,POINT (8261425.8058338715 3692757.2073112046)
abdullah medical store,Pharmacies,POINT (8261016.261427242 3692774.172855624)
ilyas medical store shahpur multan road lahore,Pharmacies,POINT (8260022.801763607 3693142.344021588)
bentley pharmacy,Pharmacies,POINT (8259889.240638554 3691543.5794661334)
asghar pharmacy,Pharmacies,POINT (8274051.807194983 3692641.81613319)
doctor's pharmacia,Pharmacies,POINT (8273071.761529987 3693091.0152502493)
al hamd pharmacy,Pharmacies,POINT (8271782.459187618 3694652.4303807276)
rx pharmacy,Pharmacies,POINT (8271814.207506393 3694664.047052704)
dr. hamid's baba-e-homeopathy pharmacy  26 clinic best homeopathic doctor saleem hamid,Pharmacies,POINT (8278893.448071953 3698047.6315878043)
b-well pharmacy,Pharmacies,POINT (8280136.1854713205 3700333.2181800716)
anees medical store,Pharmacies,POINT (8267190.185101976 3697356.9331252687)
pharma ways,Pharmacies,POINT (8268157.6961923065 3696957.903632107)
arsal medical store,Pharmacies,POINT (8267401.291384315 3697428.998732975)
genix pharma,Pharmacies,POINT (8273167.863646388 3699880.3313632775)
arslan pharmacy  26 general store,Pharmacies,POINT (8279909.639175607 3708085.8161001387)
icu pharmaceuticals,Pharmacies,POINT (8269469.5852593575 3698328.979950747)
derma health pharma,Pharmacies,POINT (8268677.313311432 3694757.019983857)
seven seas pharmacy,Pharmacies,POINT (8268894.864992289 3694607.6606134037)
javaid medical store,Pharmacies,POINT (8271185.218987565 3702434.591676004)
shabbir medical store,Pharmacies,POINT (8270197.492277705 3701496.042448379)
docmorris pharma plus,Pharmacies,POINT (8272066.2014377015 3703441.6047343784)
fahad medical store,Pharmacies,POINT (8272072.056842918 3703440.899395149)
ali pharmacy  d8 b9 d9 84 db 8c  d9 81 d8 a7 d8 b1 d9 85 db 8c d8 b3 db 8c e2 80 ad,Pharmacies,POINT (8276566.380908612 3697829.375319201)
rashid pharmacy,Pharmacies,POINT (8276475.098926163 3698011.5969046913)
mehboob pharmacy,Pharmacies,POINT (8275834.188089869 3691567.589859335)
pharmacy1 2b wapda town,Pharmacies,POINT (8268476.893700207 3690458.3719772566)
mushtaq  26 sons pharma plus,Pharmacies,POINT (8271792.233038911 3689263.107181478)
usama medical store,Pharmacies,POINT (8271077.984922084 3689073.2403165507)
health planet pharmacy,Pharmacies,POINT (8270568.50900857 3687972.388922744)
mahmood pharmacy wapda town,Pharmacies,POINT (8268228.417464808 3690169.1413655155)
ali pharmacy town ship,Pharmacies,POINT (8272233.269729486 3692094.603770524)
mahmood pharmacy,Pharmacies,POINT (8271839.41023911 3694729.7662982666)
lahore care pharmacy,Pharmacies,POINT (8271777.349622992 3690616.4489817075)
fazal din's pharma plus,Pharmacies,POINT (8268231.000076993 3693196.596405079)
new parvez pharmacy,Pharmacies,POINT (8272303.401008685 3705226.0346392463)
green plus pharmacie.. wapda town,Pharmacies,POINT (8268471.216406176 3690281.7561253263)
iqra pharmacy,Pharmacies,POINT (8271707.596830062 3693635.3487317916)
himmel pharmaceuticals,Pharmacies,POINT (8271499.184479399 3694244.026541076)
clinix pharmacy,Pharmacies,POINT (8269012.885916428 3694927.6179510257)
apotek pharmacy,Pharmacies,POINT (8265787.971400096 3693425.1977396826)
the pharma,Pharmacies,POINT (8270894.341158122 3695668.0041908175)
fazal din's pharma plus,Pharmacies,POINT (8271116.802028522 3695845.8335821196)
hope pharmacy faisal town,Pharmacies,POINT (8271220.1955715725 3694851.4946769564)
servaid,Pharmacies,POINT (8271878.650359614 3693699.483222319)
servaid pharmacy jinnah branch,Pharmacies,POINT (8270853.008231189 3695656.6606876105)
fazal din  26 sons,Pharmacies,POINT (8272898.069728503 3706082.942266782)
malik pharmacy (pharmastore),Pharmacies,POINT (8272988.895301039 3707118.76630344)
siddiq medical store,Pharmacies,POINT (8272928.7159843175 3705336.567530706)
new mahmood pharmacy,Pharmacies,POINT (8272967.143472538 3707259.655419328)
care pharmacy,Pharmacies,POINT (8268943.1331234975 3694912.8944824114)
"green plus pharmacie khokhar chowk, branch",Pharmacies,POINT (8268080.262354511 3693895.530116832)
walton plus pharmacy,Pharmacies,POINT (8277629.114691369 3695062.89717593)
pak rahbar pharmacy,Pharmacies,POINT (8273122.166995418 3691906.3893648633)
sharif medical center  26 shafique sons pharmacy,Pharmacies,POINT (8263525.269166334 3680751.0870599705)
bhatti medical store,Pharmacies,POINT (8263208.375971892 3682425.1264378824)
hussain pharmacy,Pharmacies,POINT (8265592.360790875 3698276.480420711)
pasha pharmacy,Pharmacies,POINT (8272223.017204383 3692428.106510026)
pharmacist syed arshad gilani,Pharmacies,POINT (8277346.697143227 3704111.0814957866)
the skin pharmacist,Pharmacies,POINT (8267292.253943083 3691557.007011738)
shahzad pharmacy  7bbranch  232 7d,Pharmacies,POINT (8268608.094852055 3717882.592285465)
shabir medical store,Pharmacies,POINT (8273543.299761037 3701620.0976844775)
mubashir medical store,Pharmacies,POINT (8273797.787248941 3701578.097160077)
hameed medical store,Pharmacies,POINT (8273350.5723266285 3701206.602549981)
qadria medical store,Pharmacies,POINT (8273184.027236451 3700990.013588846)
green pharmacy,Pharmacies,POINT (8273412.744262235 3702110.7283290112)
"punjab pharmacy, wahdat road, muslim town, lahore",Pharmacies,POINT (8273448.1438603075 3700466.4287615027)
maghanam medical store,Pharmacies,POINT (8276547.356407637 3697853.6983555383)
medplus pharmacy hameed latif hospital,Pharmacies,POINT (8274192.158808974 3699410.94357867)
hassan pharmacy,Pharmacies,POINT (8273774.554871212 3699176.9289064948)
aleem pharmacy  26 optics,Pharmacies,POINT (8274111.118219677 3699595.1735525583)
al rasool medical store,Pharmacies,POINT (8273404.573411611 3698307.6980946437)
munawar pharma.,Pharmacies,POINT (8273203.441355647 3697683.0072816657)
ms pharmacy,Pharmacies,POINT (8285146.352925403 3707414.749003864)
fazal find pharma plus,Pharmacies,POINT (8285060.42541046 3706169.757300328)
the trust pharmacy,Pharmacies,POINT (8282838.788936852 3706948.0108268256)
friends pharmacy,Pharmacies,POINT (8284681.683106933 3707768.518718207)
takecare pharmacy,Pharmacies,POINT (8283774.429256967 3708951.327470912)
new mehboob medical  26 general store,Pharmacies,POINT (8284087.114574657 3706877.940234596)
ali hajvery medical and general store,Pharmacies,POINT (8283051.075205794 3705462.8435393437)
siraj din pharmacy  26 clinic,Pharmacies,POINT (8282584.078809966 3704206.4254594063)
the medicare pharmacy main zarar shaheed road lahore,Pharmacies,POINT (8281195.13439139 3704336.347342423)
secure health pharmacy,Pharmacies,POINT (8283183.556531788 3705427.035156933)
secure health pharmacy,Pharmacies,POINT (8283183.556531788 3705427.035156933)
haider sons pharmacy,Pharmacies,POINT (8283018.581046429 3706007.089035733)
oxygen pharma medical store,Pharmacies,POINT (8283046.110356503 3704717.3558866144)
asim medical store,Pharmacies,POINT (8282860.028695694 3705461.7330990527)
tahir medical and general store,Pharmacies,POINT (8283405.249297701 3705786.92659629)
sunny pharmacy,Pharmacies,POINT (8282487.07500569 3704237.5146237006)
decent pharmacy,Pharmacies,POINT (8282351.621449292 3704271.373165098)
medlite pharmacy (health matters),Pharmacies,POINT (8267569.216836177 3691134.1573240515)
fatima pharmacy,Pharmacies,POINT (8266641.624915243 3693914.3244720832)
green  2b pharmacy,Pharmacies,POINT (8278350.977061368 3692072.23660142)
life pharmacy,Pharmacies,POINT (8273380.695380837 3692204.4305576724)
doctors pharmacia,Pharmacies,POINT (8272834.094417144 3693423.357531458)
lifecare pharmacy,Pharmacies,POINT (8279123.345084338 3703325.328807448)
ap pharmacy,Pharmacies,POINT (8272918.797417688 3707318.0602695057)
madina pharmacy,Pharmacies,POINT (8280095.954607347 3701754.889523411)
madina medical store,Pharmacies,POINT (8281277.58873822 3704811.3590719975)
tariq saeed pharmacy,Pharmacies,POINT (8280291.68766801 3704240.3753533065)
the well pharmacy,Pharmacies,POINT (8280153.952062052 3700398.275847265)
muhammadi medical store,Pharmacies,POINT (8280309.732557468 3704345.138607732)
aa decent pharmacy,Pharmacies,POINT (8280618.354713743 3704223.9816836156)
zahoor sons medical store,Pharmacies,POINT (8279922.240541966 3704339.8481724253)
innova pharmacy,Pharmacies,POINT (8281691.864223208 3704812.6000861037)
kasur pharmacy and store,Pharmacies,POINT (8279679.196697717 3704193.4019969194)
high mount pharmacy,Pharmacies,POINT (8279988.720541867 3704019.931326032)
docmorris pharma plus,Pharmacies,POINT (8280437.037527139 3704316.008585022)
bhaiya pharmacy,Pharmacies,POINT (8277355.992320707 3697690.644853283)
qureshi pharmacy,Pharmacies,POINT (8280912.92835028 3710575.0247067735)
hajvery medical store,Pharmacies,POINT (8284995.938029443 3703861.915800799)
star pharmacy,Pharmacies,POINT (8266509.343964334 3694057.65848518)
medicos medical store,Pharmacies,POINT (8272958.159989633 3693825.2864700407)
aster plus pharmacy,Pharmacies,POINT (8273092.711858153 3693915.9689795445)
zia pharmacy,Pharmacies,POINT (8268842.9455817845 3694629.6539042536)
hashmi pharmacy,Pharmacies,POINT (8267166.474050436 3693722.545096381)
aaa medical store,Pharmacies,POINT (8267070.739288354 3697484.54959593)
muhammad abuzar medical store,Pharmacies,POINT (8266323.0285325935 3696110.487358444)
servaid pharmacy,Pharmacies,POINT (8273954.914710197 3696437.9511511624)
green pharmacy,Pharmacies,POINT (8280155.410347381 3700380.2811386525)
bilqees sarwar pharmacy,Pharmacies,POINT (8280046.918371654 3676782.9371563336)
servaid pharmacy,Pharmacies,POINT (8273072.774537353 3703315.0884284605)
clinix,Pharmacies,POINT (8272856.269259709 3703915.2231157613)
new nisar brothers medical store,Pharmacies,POINT (8273386.873612576 3705098.062814414)
cure inn pharmacy,Pharmacies,POINT (8263231.37457869 3686467.653499347)
e-laaj medical center  26 lab,Pharmacies,POINT (8277135.768972072 3684554.2401927244)
medix plus pharmacy,Pharmacies,POINT (8277652.31367325 3686137.2871393603)
pharmacist.com.pk,Pharmacies,POINT (8277010.400961541 3691461.3181287446)
tayyab pharmacy,Pharmacies,POINT (8277771.113833824 3685588.22670686)
eleven pharmacy  26 mart,Pharmacies,POINT (8287801.077877943 3700900.5452525048)
servaid pharmacy paragon city lahore,Pharmacies,POINT (8287405.481803511 3701257.6259056404)
faizan medical store,Pharmacies,POINT (8272160.388858863 3689445.683788735)
lodhi pharmacy,Pharmacies,POINT (8272237.377418695 3689613.7808827693)
awami medical store,Pharmacies,POINT (8272264.962388514 3689620.682776513)
forces pharmacy  26 skin care,Pharmacies,POINT (8288084.16334303 3701979.2759864526)
medical store.,Pharmacies,POINT (8258396.379475321 3688663.966109822)
pharmacy,Pharmacies,POINT (8258442.254237477 3689437.098947934)
green pharmacy,Pharmacies,POINT (8268067.21571019 3693901.3511432162)
al falah pharmacy,Pharmacies,POINT (8271190.718170409 3701131.6154512046)
awan medical and general store,Pharmacies,POINT (8272164.674659257 3689100.9771597655)
lahore plus medical store,Pharmacies,POINT (8271761.442067758 3688952.613177842)
mujahid pharmacy green town,Pharmacies,POINT (8271722.736280808 3690584.846465404)
fawad pharmacy,Pharmacies,POINT (8279476.0274950685 3710139.1127959853)
ali medical store,Pharmacies,POINT (8279021.599069753 3709407.766242258)
zahid medical store,Pharmacies,POINT (8279754.426409594 3709365.673528782)
ali medical  26 general store,Pharmacies,POINT (8279745.65443372 3709363.7786413464)
punjab pharmacy store,Pharmacies,POINT (8279711.91349606 3710629.2893434726)
waheed medical and general store,Pharmacies,POINT (8279317.040998319 3709370.547964712)
qasim medical store,Pharmacies,POINT (8278779.45691338 3709484.7906653397)
care  2b pharmacy,Pharmacies,POINT (8279725.449946142 3709482.6474613636)
total care pharmacy branch 2,Pharmacies,POINT (8277994.854878371 3708845.871220831)
abdullah medical store,Pharmacies,POINT (8279249.403275711 3710334.6269111824)
bismilla pharmacy,Pharmacies,POINT (8279235.454943515 3709438.907887045)
hassan medical store,Pharmacies,POINT (8278701.254971097 3710099.2262110487)
siddiqi pharmacy,Pharmacies,POINT (8277445.237156477 3698957.150883562)
med life pharmacy,Pharmacies,POINT (8269344.707054584 3688162.3561098166)
al-aziz pharmacy,Pharmacies,POINT (8271107.618170533 3702770.0227086325)
sehat and care pharmacy,Pharmacies,POINT (8271200.781452377 3701552.4215375986)
punjab pharmacy,Pharmacies,POINT (8271179.730936669 3701742.3257797053)
life pharmacy,Pharmacies,POINT (8271188.53630839 3703316.5905243303)
medex pharmacy,Pharmacies,POINT (8271203.709154986 3701544.8076680778)
d.a pharmacy,Pharmacies,POINT (8281639.020860927 3707157.8069153773)
medik pharmacy arif chowk pakki thathi,Pharmacies,POINT (8270345.703047747 3701334.0764520336)
we care pharmacy,Pharmacies,POINT (8281992.315528858 3707210.958792988)
life pharmacy 2bclinic,Pharmacies,POINT (8271181.6901597055 3703035.0879290383)
fazal din's pharma plus,Pharmacies,POINT (8276233.524499192 3700963.046344963)
fine medical store,Pharmacies,POINT (8276569.07484029 3697834.963215906)
mohammad umar medical store,Pharmacies,POINT (8277730.5490113795 3701617.0155515256)
gulberg medical hall,Pharmacies,POINT (8276080.905477314 3701157.8517417656)
ailaaj a fazal din brand - online pharmacy in pakistan,Pharmacies,POINT (8277348.812213552 3700699.958869678)
medshop pharmacy super store,Pharmacies,POINT (8275375.741030934 3696216.5253999727)
union medical store,Pharmacies,POINT (8276218.5742915785 3701086.874152071)
asif medical store,Pharmacies,POINT (8276479.8856642665 3698080.284847236)
usman pharmacy,Pharmacies,POINT (8276493.555697735 3698172.8398825536)
asian institute of pharmacy  26 health sciences,Pharmacies,POINT (8277718.548770274 3701480.7625455246)
hussain medical store,Pharmacies,POINT (8275579.644942222 3695643.920471024)
chaudhry medical store,Pharmacies,POINT (8275575.615176654 3695665.550129392)
publix pharmacy,Pharmacies,POINT (8277416.761630733 3692653.9398553637)
habib medical general store,Pharmacies,POINT (8277365.621456662 3697715.803178545)
new boot's pharmacy,Pharmacies,POINT (8284397.718217868 3703672.4095955305)
boots super pharmacy,Pharmacies,POINT (8282769.459157984 3704202.4805375044)
ertugrul pharmacy,Pharmacies,POINT (8284659.96467428 3704405.9853102276)
doctor pharmacy,Pharmacies,POINT (8284882.080454259 3706050.777094611)
maple pharmacy,Pharmacies,POINT (8284374.463576242 3703678.9798261668)
khizar medical and departmental store,Pharmacies,POINT (8284333.865357949 3703840.3761064755)
faran medical store,Pharmacies,POINT (8269861.452130848 3704071.6587677896)
universal pharmacy and superstore,Pharmacies,POINT (8269804.289572326 3704273.724456187)
usman pharmacy,Pharmacies,POINT (8270129.46493688 3701592.854790541)
greenland pharmacy,Pharmacies,POINT (8269597.201923602 3703273.1604358265)
nawaz pharmacy,Pharmacies,POINT (8268939.492976148 3703513.8107883534)
plus medicines,Pharmacies,POINT (8268778.836687036 3702399.6672557467)
pharmiz pharmacy,Pharmacies,POINT (8269003.256780474 3702325.077701326)
life check pharmacy,Pharmacies,POINT (8269577.420450088 3704327.43851837)
azhar ali pharmacy,Pharmacies,POINT (8269622.86106623 3701940.3172583506)
pharmiz pharmacy,Pharmacies,POINT (8270561.618332089 3707796.716207162)
med shop pharmacy,Pharmacies,POINT (8265399.410717483 3712246.374138508)
hassan pharmacy  26 super store,Pharmacies,POINT (8269211.535547748 3717109.7589891213)
munir pharmacy,Pharmacies,POINT (8268691.194851934 3705998.7015734524)
sehab pharmacy,Pharmacies,POINT (8276799.216755555 3692202.251238018)
is pharma medical store,Pharmacies,POINT (8277467.100304468 3692055.519974926)
g-care pharmacy,Pharmacies,POINT (8276533.641846371 3693045.3898567287)
prime care plus pharmacy,Pharmacies,POINT (8277412.353378896 3692264.903570669)
i.s pharma,Pharmacies,POINT (8277464.751463213 3692069.926808576)
iqra pharmacy  26 general store,Pharmacies,POINT (8276857.503640937 3692014.217869322)
haji medical store,Pharmacies,POINT (8277237.22555598 3691525.0758365933)
shahbaz medical store,Pharmacies,POINT (8277961.536954777 3691591.535053875)
faisal medical store main branch,Pharmacies,POINT (8276878.3983093565 3691945.694525827)
munawar pharmacy,Pharmacies,POINT (8277237.22555598 3691525.0758365933)
nadeem medical complex,Pharmacies,POINT (8276827.413982575 3691797.9876386696)
med-x pharmacy and polyclinic,Pharmacies,POINT (8277090.9740089765 3691135.8275548075)
aziz medical store,Pharmacies,POINT (8276871.852723299 3691865.1530104727)
arsalan pharmacy,Pharmacies,POINT (8282228.746995355 3696900.9844073514)
fazal din pharmacy,Pharmacies,POINT (8279027.376551325 3696927.3160432526)
pharma  2b,Pharmacies,POINT (8268673.506184846 3704373.7461865754)
ittefaq medical store,Pharmacies,POINT (8276794.919823211 3692243.1494333483)
the healers pharmacy,Pharmacies,POINT (8276253.74011872 3693495.086704007)
medilink pharmacy,Pharmacies,POINT (8269792.845928671 3704234.288139518)
sajid medical store,Pharmacies,POINT (8276864.4945049565 3691993.729988788)
green plus pharmice,Pharmacies,POINT (8276548.3916788995 3693253.9551528255)
asia medical store,Pharmacies,POINT (8276851.202957756 3692038.45103095)
rana pharmacy lhr,Pharmacies,POINT (8278403.831555596 3690298.705186622)
faisal medical store,Pharmacies,POINT (8276165.341311081 3693210.952380392)
bashir sons pharmacy gulshan ravi,Pharmacies,POINT (8270054.836350253 3703904.7471192637)
imperial pharmacy,Pharmacies,POINT (8269212.214596643 3704432.30702425)
clinix pharmacy,Pharmacies,POINT (8270067.137153986 3703896.988095244)
pakistan pharmacy,Pharmacies,POINT (8270405.670857438 3703638.735586331)
subhan medical store,Pharmacies,POINT (8269152.970363641 3704460.2877870365)
multazim pharma,Pharmacies,POINT (8269551.917154746 3704001.2650884427)
shehbaz medical store,Pharmacies,POINT (8268238.235843896 3705030.2628515125)
apple pharmacy jinnah hospital lahore,Pharmacies,POINT (8270863.962069084 3695663.2918711756)
green pharmacy,Pharmacies,POINT (8270862.9713256145 3695648.149803745)
saad pharmacy,Pharmacies,POINT (8269154.651287954 3704514.8125765515)
"smile ever health clinic, ak pharma plus",Pharmacies,POINT (8265930.015070348 3688145.2925995374)
medisun pharmacy,Pharmacies,POINT (8268754.613565839 3704367.07107884)
fazal din pharmacy,Pharmacies,POINT (8266012.769979804 3686672.3760744096)
karamanwala medical store  26 general store,Pharmacies,POINT (8270455.541989312 3690389.831258396)
al raheem pharmacy,Pharmacies,POINT (8268924.275601758 3703426.5705681727)
bashir sons pharmacy gulshan ravi,Pharmacies,POINT (8270062.394943679 3703898.111455317)
green plus pharmacie sham nagar road branch,Pharmacies,POINT (8269864.146062524 3704932.025424129)
ittefaq medical store,Pharmacies,POINT (8269925.561025596 3704944.5271378714)
ahmed medical store,Pharmacies,POINT (8283371.430436398 3708541.791211261)
times pharmacy plus,Pharmacies,POINT (8282614.658274088 3709295.510617599)
zahid medical center,Pharmacies,POINT (8282888.047811527 3708826.0476386137)
times pharmacy,Pharmacies,POINT (8280094.151231598 3708075.92452376)
new vip pharmacy,Pharmacies,POINT (8282412.847169228 3708754.5549479863)
times pharmacy,Pharmacies,POINT (8282614.758461629 3709297.0003827913)
total care pharmacy,Pharmacies,POINT (8280080.4255383825 3707493.0021103676)
mahmood pharmacy,Pharmacies,POINT (8283101.246900295 3709285.6441948265)
shalimar pharmacy,Pharmacies,POINT (8280105.093937541 3707711.562080246)
health care pharmacy,Pharmacies,POINT (8282174.423083847 3707176.6478444766)
total care pharmacy,Pharmacies,POINT (8280082.217782185 3707558.4769191896)
clinix,Pharmacies,POINT (8280097.646663609 3707588.73839457)
pharmaprixx pharmacy,Pharmacies,POINT (8273109.710344397 3691945.1464450234)
fatima jinnah medical and general store,Pharmacies,POINT (8272256.190412639 3693014.746810482)
al macca medical store,Pharmacies,POINT (8277627.712065785 3686340.334611483)
hamza pharmacy,Pharmacies,POINT (8277420.001027913 3692674.337490422)
"j.h 2bpharmacy, medicine 2bcosmetics 2bgeneral items",Pharmacies,POINT (8277677.026600206 3685954.629466585)
lahore pharmacy nishter branch,Pharmacies,POINT (8278010.250363948 3687583.2537030946)
zahid sons pharmacy,Pharmacies,POINT (8278171.841736781 3687331.842145636)
christian medical store,Pharmacies,POINT (8277891.272092187 3686298.203973158)
bm homoeopathic pharmaceuticals,Pharmacies,POINT (8277397.358643486 3686247.08652964)
java medical  26 general store,Pharmacies,POINT (8272105.864572272 3695081.301740489)
saver pharmacy,Pharmacies,POINT (8271557.8609829955 3694632.499329939)
rahim plus pharmacy,Pharmacies,POINT (8268948.05344499 3689884.6015904783)
punjab pharmacy,Pharmacies,POINT (8267266.55027266 3693581.7208621153)
"mughal pharmacy (johar town, lahore)",Pharmacies,POINT (8266608.718873765 3694222.438555691)
sharif  26 sons pharmacy,Pharmacies,POINT (8265821.1780042 3694427.2127044653)
ali medical store,Pharmacies,POINT (8263219.530184871 3682501.5244807918)
karamat medical and veterinary store,Pharmacies,POINT (8263211.014243824 3682418.3720340775)
care pharmacy,Pharmacies,POINT (8269456.238052411 3691423.345521742)
zainab pharmacy,Pharmacies,POINT (8277546.326386065 3699924.08888242)
pharmacy,Pharmacies,POINT (8272881.638971661 3701626.222773036)
